src_port,dst_port,protocol,bytes_sent,bytes_received,packets,duration,direction,failed_connections,distinct_destinations,connection_frequency,dns_query_volume,tls_version_score,uncommon_port_flag,internal_to_internal_flag,external_to_internal_flag,beaconing_score,hour_of_day,weekend_flag,label
3054,8080,UDP,24213,146941,135,24.231626609505852,internal_to_internal,2,7,4.028694613811099,14,0.7319747198561579,0,0,0,0.0032558709900233577,15,0,normal
45762,587,TLS,13489,37224,128,15.60862682212374,internal_to_external,2,2,1.3116575261234975,10,0.7418770075620186,0,0,1,0.024842567016040252,18,0,normal
49389,22,TLS,31411,71098,104,8.646631057862578,external_to_internal,2,8,7.0510313808672445,10,0.8163342863506078,0,0,1,0.07859494561683261,12,0,normal
21585,587,HTTP,27745,65479,144,7.582972225653577,internal_to_internal,0,8,3.0003261801646572,19,0.8059800993494195,0,1,1,0.02442265179620301,16,0,normal
31737,80,HTTP,8550,56427,467,6.87709220946783,internal_to_internal,2,9,5.718284309228691,17,0.807848377822086,0,1,0,0.08765562967229924,8,1,normal
4646,25,UDP,5664,91718,346,18.52874330728682,internal_to_internal,0,9,6.669904860797617,10,0.9344850549990815,0,0,0,0.06539986472726882,17,0,normal
7280,53,HTTP,24481,7226,124,24.273605751229084,internal_to_external,0,6,7.76852223926212,4,0.848680362091573,0,0,0,0.08867286152981077,15,0,normal
59975,22,TLS,44220,161636,236,9.681268661004054,internal_to_external,0,1,7.681140638655394,5,0.8281280626180043,0,0,0,0.09789207960312095,9,0,normal
8474,3306,TCP,604,94866,300,13.411904745700669,internal_to_external,2,5,6.958014196586453,13,0.9459163319591748,0,0,0,0.027822818313551014,13,0,normal
19653,8080,TCP,39999,168495,462,20.98122777930771,internal_to_internal,2,6,9.203864879294507,1,0.7868765953098634,0,1,0,0.07869170425776942,9,0,normal
25793,587,TLS,38468,14198,37,10.750705809929656,internal_to_external,2,2,6.951877905354661,1,0.9732056874559261,0,1,1,0.00966931974093892,18,0,normal
35471,22,HTTP,5491,61504,179,25.185320948582092,internal_to_internal,0,4,2.788299003998224,10,0.9271567393873679,0,0,0,0.08331217879965833,13,0,normal
64680,587,UDP,21698,121659,176,23.520466247049516,internal_to_internal,1,9,3.8680406299098222,17,0.7424162127675545,0,1,0,0.06241781493338666,13,1,normal
40428,443,UDP,30108,46559,60,24.14988875042456,internal_to_internal,1,7,9.472735967437716,6,0.9547337734992097,0,1,0,0.09638412428011671,13,0,normal
27973,3306,HTTP,36354,31273,246,28.23075731715637,internal_to_internal,2,1,1.4201346008439077,12,0.9249601148549906,0,0,0,0.02918993662416928,15,0,normal
36956,587,HTTPS,13732,93752,325,4.639509995584986,internal_to_internal,0,2,8.558510385094669,19,0.9492586282826682,0,0,0,0.08022821333514585,13,0,normal
31871,53,TCP,24532,182036,355,11.142827645218029,internal_to_external,0,9,1.3687537757957347,1,0.7409052190219971,0,1,0,0.07332076499500767,13,0,normal
35243,80,UDP,2995,129356,309,6.138881263497315,internal_to_external,2,1,1.9660533535556055,4,0.7751522978197143,0,0,0,0.043247006809114454,8,0,normal
19296,587,TLS,20694,101801,33,3.3741988767342517,internal_to_external,1,4,7.0841921104109575,2,0.9654466762427918,0,0,0,0.0012133277839395107,10,0,normal
33191,25,HTTP,32799,12955,365,19.227280126987544,external_to_internal,0,8,7.771874993745353,14,0.9834172448969418,0,0,0,0.055376273922416036,15,1,normal
29042,8080,HTTP,47613,92567,14,17.111184552367448,internal_to_internal,0,6,7.689222255098985,16,0.8084463806994115,0,0,0,0.07421078383335793,12,0,normal
53414,80,TCP,21605,86734,271,8.010720191207389,internal_to_internal,2,3,0.5846568075906048,8,0.8268180968780483,0,0,0,0.04192743021783421,8,0,normal
28635,3306,HTTPS,28873,88164,293,12.008027512021995,internal_to_internal,2,9,8.261379654048353,14,0.7378460710742413,0,1,0,0.08197034548513488,16,1,normal
52670,8080,TLS,70,158400,318,15.814896393877515,internal_to_internal,2,8,9.847096828322462,10,0.7798088347429493,0,0,0,0.02509463597219529,17,0,normal
7791,3389,TCP,99084,7601,214,98.92485715513438,internal_to_internal,11,43,24.36732486037275,39,0.6700123570426515,0,1,0,0.11119133477837254,0,0,anomalous
51012,55719,UDP,73,50,1,0.029102349591227972,external_to_internal,201,183,517.4448366663485,3,0.42398891805975086,1,0,1,0.2678656371891539,18,0,anomalous
54613,22,HTTPS,11313,159696,54,9.614533595373823,internal_to_external,2,9,7.947928126569739,1,0.8210723141587022,0,1,0,0.09816079287854909,12,0,normal
40401,25,TLS,19789,156951,113,3.5674496349097833,external_to_internal,0,7,5.603955362616738,12,0.7097879381611938,0,0,0,0.09410550916427371,14,0,normal
14850,443,TLS,26414,62566,186,7.936697633693149,internal_to_internal,1,6,6.786401862987599,13,0.7276110521945628,0,1,0,0.064056745043572,15,0,normal
55944,8080,HTTPS,9484,195589,27,3.416995208359135,internal_to_external,2,4,0.2690707147116397,3,0.8754901354294937,0,0,0,0.07845195541055527,15,0,normal
60542,8080,TLS,10610,146483,125,1.007868601676213,internal_to_external,0,8,8.862775040333732,10,0.9231167001428275,0,0,0,0.02663915710830389,16,0,normal
37874,8080,HTTPS,7523,98728,451,4.780343995487771,internal_to_external,1,6,4.990731271666527,10,0.9025997319827804,1,1,0,0.06488523511426245,9,0,normal
32988,443,HTTPS,36894,90547,329,1.2194723723629928,internal_to_internal,0,9,8.26297887429002,3,0.9159336435162417,0,1,0,0.06311064416416709,17,1,normal
27587,80,TCP,24407,186261,433,22.650562190214867,external_to_internal,2,4,5.891005213433945,18,0.7307191428268329,0,1,0,0.06546257700544898,9,0,normal
16121,80,HTTPS,29217,151535,119,29.27247644980103,internal_to_external,1,5,1.919943107917908,5,0.781126141402308,0,1,1,0.06368600259398295,9,0,normal
33855,53,HTTP,18306,99471,296,20.901942742026566,internal_to_external,1,8,4.0451706488599815,5,0.9885818909758939,0,0,0,0.06175039062830045,13,0,normal
50374,53,HTTP,30655,163014,233,20.877808441764298,external_to_internal,0,1,9.983457074251952,0,0.8089515717847027,0,1,1,0.01681824373668858,14,1,normal
22761,25,UDP,7320,63628,427,28.293992377699254,internal_to_external,2,2,4.741535216787009,0,0.9840761117480452,0,0,0,0.03206714292575267,10,0,normal
14631,53,HTTP,33523,17214,11,27.82773941056606,internal_to_external,2,5,0.9348968026664696,9,0.8176681832334062,0,0,0,0.08955362534164374,13,0,normal
15407,53,DNS,14564,6661,452,103.87567343640866,internal_to_external,0,3,15.004364866494775,3909,0.29552029291481624,0,0,0,0.7608688345437873,1,1,anomalous
32497,53,HTTPS,14915,141521,183,8.635511307923556,internal_to_external,1,7,0.2246291496495315,11,0.9312731474040847,0,1,0,0.08357539123476768,18,0,normal
31279,25,HTTP,630,64525,324,28.23086979430633,internal_to_external,1,5,9.452872253878589,13,0.7617410935163351,0,0,0,0.07309334047198451,15,0,normal
39067,3306,UDP,26265,74570,263,11.722367585825971,internal_to_external,2,2,4.310781252786828,1,0.8717425139806407,0,0,1,0.055166275359981344,15,0,normal
18274,443,UDP,24328,71417,425,15.470094059487588,internal_to_internal,1,6,1.1309546625160272,6,0.9892500924411727,0,1,0,0.057881003478498144,14,0,normal
45130,8080,UDP,11497,82281,40,4.970070635081275,internal_to_internal,0,7,2.105738630767478,4,0.9004725231134845,0,0,0,0.0792282626184207,15,0,normal
35829,587,HTTPS,250,81089,84,9.209951199107337,internal_to_external,1,2,7.212954693275879,4,0.7204060300575793,0,1,0,0.017279691423033674,13,0,normal
9915,53,HTTPS,35270,81261,312,18.865554409779918,internal_to_external,0,7,5.551259862899334,4,0.9892588010966104,0,0,1,0.011879264790948953,16,0,normal
7155,3306,HTTPS,14651,90739,179,20.21790961850881,internal_to_external,1,7,3.7675708656416496,13,0.989680840987622,0,0,0,0.07115271839070118,11,0,normal
45039,135,TCP,61141,6528,31,220.47046186118473,internal_to_internal,24,9,42.49418373171441,34,0.4169054555762837,0,1,0,0.3955230898641776,6,1,anomalous
21866,443,HTTPS,12756,55118,223,13.818891939029571,internal_to_internal,1,8,2.201943330595588,1,0.9735738622315029,1,1,0,0.07676901243302563,11,1,normal
5411,8080,HTTPS,12883,101538,453,22.727616133636612,external_to_internal,1,2,9.381431361580335,2,0.8363945109942778,0,0,0,0.011452028883164524,17,0,normal
54328,22,HTTPS,20444,110524,337,7.688144680120064,internal_to_external,0,9,8.890784609380985,0,0.8819729634261317,1,0,0,0.022801095249618698,16,0,normal
22103,22,HTTPS,31463,187737,231,13.276369405013817,internal_to_external,2,6,8.624454252827547,12,0.9726941625695429,0,1,0,0.08425482027169613,13,1,normal
34348,443,HTTPS,12608,58987,442,29.552519689864603,internal_to_external,1,8,1.7742877764532734,11,0.8641515307768417,0,0,0,0.088940913158164,17,0,normal
3249,10624,HTTPS,157762775,103,5316,655.0333049696476,internal_to_external,1,1,1.7569630552914293,17,0.6539540433438955,0,0,0,0.15059049833849786,5,1,anomalous
50736,587,TCP,11133,47432,103,21.984214371992206,internal_to_external,0,7,0.2021132744644241,19,0.809255718149803,0,0,0,0.012221230538608597,15,0,normal
57674,5986,TCP,74388,16876,174,203.304676617776,internal_to_internal,8,20,13.17298352185141,5,0.6981860454709496,0,1,0,0.4513619123335454,19,0,anomalous
49566,22663,TCP,124,64,4,0.002793555267758759,external_to_internal,388,147,726.8899265722918,2,0.4368826168430633,1,0,1,0.1349354766775338,4,0,anomalous
28861,22,TCP,5243,45473,285,28.54416213164103,internal_to_internal,2,7,0.6407001486773956,11,0.8542750968338223,0,0,0,0.05159724496953291,11,0,normal
41471,32370,TCP,429528425,914,5711,755.5738323428491,internal_to_external,0,2,1.968186840875265,14,0.8340499721370221,0,0,0,0.12610396291287337,3,1,anomalous
1716,53,UDP,40314,32136,387,13.06005017712164,internal_to_external,0,5,1.7901936222469148,4,0.8033795802385316,0,1,0,0.005162283386633293,11,0,normal
5044,443,TCP,49651,48128,470,3.57589783120175,internal_to_external,0,2,1.1082347185744734,6,0.7735394282848842,0,0,0,0.031086492275373346,8,0,normal
52472,3306,HTTPS,42877,103423,291,12.357955460827673,internal_to_internal,1,3,4.7511835398730105,11,0.869704847170912,0,1,0,0.0319903203410305,12,0,normal
32615,25,TLS,20899,195826,232,17.558377972861535,internal_to_external,2,8,7.833232850508816,13,0.7592020062334143,0,1,0,0.06695798251047858,9,0,normal
38170,443,TLS,34508,166406,110,24.436183095529184,internal_to_external,2,5,4.790419608677521,4,0.9130625674970095,0,1,0,0.014397546066538681,18,1,normal
34132,53,HTTP,6588,156406,433,8.59616947392094,internal_to_external,2,5,4.960779558449593,10,0.7837148408322103,0,0,1,0.007374572889703713,8,0,normal
41253,8080,HTTP,15692,75438,330,2.6854144358034975,internal_to_internal,1,9,6.733356505009239,1,0.7769007451131245,0,0,0,0.015870637836893676,18,1,normal
47552,43581,ICMP,178,42,4,0.07089133773812265,external_to_internal,333,449,359.85151169930253,1,0.10876142367642821,1,0,1,0.15190941552733506,16,0,anomalous
62500,80,UDP,42804,199994,434,13.134658741415027,internal_to_internal,0,2,5.205059580569181,2,0.9798885418759999,0,0,0,0.013729294895151723,15,0,normal
14699,25,HTTP,47279,58378,299,8.85139688673733,internal_to_internal,2,6,6.114132548760314,5,0.7252903670258326,0,1,1,0.04063800684921718,17,0,normal
55013,53,UDP,12843,37081,7,10.13107967432328,external_to_internal,1,5,6.34154072431508,12,0.875462682498006,0,0,0,0.025124461229118634,11,0,normal
46506,3306,UDP,12516,14200,67,13.71334777199761,internal_to_external,1,7,3.7738146587050947,7,0.7039372049828339,0,1,0,0.05058475369560335,18,1,normal
27928,21937,HTTPS,5761314,913,3337,1430.4855652457322,internal_to_external,3,2,1.7999995934291089,28,0.5721405233016338,0,0,0,0.11506584591925165,4,0,anomalous
22760,25,TCP,43463,174758,465,0.712390953396645,internal_to_external,2,6,6.179079424273781,13,0.7416793780254568,0,0,0,0.03855046396798644,8,0,normal
27590,443,UDP,28514,117994,250,13.310137053571045,internal_to_external,0,4,4.682047149258539,11,0.9596087064282843,1,1,0,0.059382677393421804,11,0,normal
39902,22,TLS,37074,32067,15,18.6381646812773,internal_to_internal,2,4,5.892267696146744,5,0.8237329796044567,0,1,0,0.08971487910791526,9,0,normal
39099,443,HTTP,820,193350,94,14.879280068174113,external_to_internal,0,4,0.38997794282039666,1,0.7176590885900865,0,0,0,0.08858308457456487,17,0,normal
4189,443,HTTPS,17394,23396,333,20.08547932288545,internal_to_external,0,9,0.29924940829456864,14,0.979456165483354,0,0,0,0.02046368689917144,17,0,normal
26876,54450,UDP,387,115,15,0.0035584393427071574,internal_to_external,0,2,77.31663994456646,4,0.4286034762429322,1,0,0,0.9522485023978804,10,1,anomalous
20761,80,UDP,11564,174628,493,10.085925670735678,internal_to_external,1,7,5.911961810243583,12,0.8225504197348619,0,0,0,0.03098331146577952,9,1,normal
35829,587,HTTPS,24666,97294,10,7.9551961625915775,internal_to_internal,1,1,1.2013897437052365,19,0.7111686158614822,0,0,0,0.09326291391617442,11,0,normal
63937,8080,UDP,43829,63807,270,22.39053095187166,internal_to_external,2,2,2.593820795839413,9,0.7991701791219985,1,1,0,0.03280732689902952,8,0,normal
52526,53,TCP,49919,92565,463,19.779338189332904,external_to_internal,2,8,4.0404339154315085,16,0.9021859628738741,0,1,0,0.05431733872970273,11,0,normal
24296,8080,UDP,47824,124576,122,1.4080336017497854,internal_to_internal,0,1,6.148521679510788,6,0.96347719217157,0,0,0,0.005801453683051228,17,0,normal
32833,53,HTTPS,21684,172184,417,13.43911863051748,external_to_internal,2,1,4.045642617978945,3,0.8569519653289387,0,0,0,0.02679296579554117,9,0,normal
19999,8080,HTTPS,26151,199638,432,26.25615730776484,internal_to_external,2,7,5.304208677920683,19,0.7203387864564246,0,0,0,0.02099908157574172,15,0,normal
47924,53,HTTP,781,125745,245,7.19898287641517,internal_to_internal,0,6,0.6884870061335828,18,0.9293651535827692,0,0,0,0.07991881487467335,12,0,normal
57459,8080,HTTP,43261,172259,84,29.113690821209648,external_to_internal,1,1,3.7735513370164715,3,0.8084193486016125,0,1,0,0.03636539750470459,10,0,normal
26506,25,UDP,48885,144275,11,1.822559161494999,internal_to_external,1,4,2.7955234166453233,2,0.9968100828504001,0,1,0,0.004470174992303721,11,0,normal
44831,8080,UDP,8477,193635,13,4.936294209736192,internal_to_internal,2,2,2.3897171814526508,14,0.9844295029986803,0,0,0,0.04126209217501014,14,0,normal
10933,80,UDP,22109,18117,453,7.238623327153512,internal_to_internal,1,6,8.375046569075689,12,0.8376669237963796,1,1,0,0.03839080826188297,10,0,normal
21681,25,TLS,41190,75679,111,27.439543459410448,internal_to_internal,2,5,5.406279843570898,11,0.8232026827089067,0,1,0,0.09657571441718148,9,0,normal
22894,22,TLS,38929,38383,258,21.165685976745284,internal_to_external,0,3,3.508683296678419,7,0.8897495385397636,0,0,0,0.0440789996560294,9,0,normal
51702,80,UDP,29674,23548,109,16.325993848087364,internal_to_internal,1,8,3.0290376346416186,14,0.7196756476953761,0,0,0,0.07323341912627865,13,0,normal
2350,22,TCP,81259,48910,439,95.78898972391472,internal_to_internal,35,13,15.987464087935717,25,0.614978890885959,1,1,0,0.4262135940525007,4,0,anomalous
10031,587,UDP,10393,1225,164,0.3234600509745606,internal_to_external,0,8,8.024432724944827,14,0.9032785144210869,0,0,0,0.00747748117053817,11,0,normal
2854,3389,TCP,2852,90271,32,45.41648487881682,internal_to_internal,12,45,25.687415514821822,26,0.4833942293736973,1,1,0,0.44907288862893435,17,1,anomalous
28026,80,UDP,30361,57350,58,5.601415058910503,internal_to_external,1,6,2.2963300960801507,15,0.8298068091624574,0,1,0,0.08927988210185492,13,1,normal
60980,19646,ICMP,178,61,2,0.07793880165702012,internal_to_internal,193,285,431.763743230961,4,0.289053846862035,1,0,1,0.11976413144069885,18,1,anomalous
53227,3306,UDP,20223,193559,390,14.126022353665954,internal_to_external,2,2,8.422783540920456,4,0.9864040662554059,0,0,0,0.04194603498823916,18,1,normal
23310,22,HTTP,26228,96214,224,25.129636976481912,internal_to_external,0,9,8.00920025813287,2,0.9807439463517067,0,0,0,0.033694813029705305,12,0,normal
52472,22,HTTP,31839,131094,86,19.513623313131,internal_to_external,1,4,5.727162581919591,16,0.9901705018667342,0,1,0,0.056619398703394365,11,0,normal
15421,9808,ICMP,193,38,4,0.09306745349324437,external_to_internal,67,222,794.6605546399744,1,0.2560603473474444,1,0,1,0.24165326363631018,10,1,anomalous
9939,3306,TCP,37021,25248,54,8.53999409408476,internal_to_internal,2,8,5.269952081818112,13,0.9694724067360917,0,1,0,0.030793482814491804,14,0,normal
5620,53,HTTPS,6475,109176,311,24.35333582875497,internal_to_external,0,8,1.6575534780321652,11,0.9678998863060544,0,0,0,0.05649043405171007,18,0,normal
61504,5202,TCP,424,166,15,0.42593026761156566,internal_to_external,0,2,221.61457330800664,3,0.42806725621621067,1,0,0,0.7726691826114181,4,0,anomalous
50029,3306,UDP,33740,22792,451,19.45782336042538,internal_to_internal,2,8,7.723665065292293,2,0.7441456775948024,0,0,0,0.04179702327002675,14,0,normal
28842,1554,HTTPS,461015259,145,8535,358.7346187908678,internal_to_external,3,2,1.005962280032957,9,0.4701062731887702,0,0,0,0.013999167244615496,3,1,anomalous
52216,80,TCP,6920,101982,389,2.581378569736093,internal_to_external,0,2,1.1635522818628594,14,0.8140168249536059,0,1,0,0.04200329578004999,15,0,normal
25310,80,UDP,7741,134465,395,25.40784912890747,internal_to_external,2,3,0.5538820392364453,15,0.9112154923319351,0,0,0,0.030755687855784752,11,0,normal
65283,443,UDP,31860,68883,257,13.359956768199082,internal_to_external,1,1,8.553588370758604,1,0.7824954569049671,0,0,0,0.0940719292479526,8,0,normal
28201,25,UDP,12208,135098,445,3.2419149026477494,internal_to_external,1,6,6.919374739801147,19,0.8013644342233762,0,1,0,0.05706808370528896,16,1,normal
9047,8080,HTTP,39173,28838,349,27.689120120239057,external_to_internal,0,1,4.830132607542834,9,0.794253426391268,0,1,0,0.08710919433128209,8,0,normal
26878,25,UDP,20820,89863,8,28.930496775950513,internal_to_internal,2,8,7.643276510472475,6,0.7966056953380918,0,0,0,0.0031736299231360345,11,0,normal
12442,443,UDP,13835,164610,126,3.7313390517636544,external_to_internal,0,6,6.980175402102149,1,0.8723254765034228,0,0,0,0.014402187276468182,15,0,normal
37924,25,TCP,5706,60073,226,18.95192754605739,internal_to_internal,1,7,7.703235110240264,12,0.7464811154352777,0,0,0,0.04678295271102342,17,0,normal
14301,80,HTTP,29868,91091,402,3.1743776973460527,internal_to_external,0,8,3.0770976854387095,6,0.8114106350541019,0,1,0,0.015405763752076208,14,0,normal
55891,443,HTTPS,3908,5223,397,0.9440962228440984,internal_to_external,0,8,8.935287362295913,16,0.8394434038599659,0,1,0,0.0784939575368041,11,0,normal
8379,80,TCP,23279,157295,249,11.91194460711006,internal_to_internal,1,3,6.516379229028719,8,0.8051378350539052,0,1,0,0.09628387736396203,12,0,normal
50859,53,TLS,36813,179044,241,24.55139113723263,internal_to_external,0,3,2.4684087819637965,1,0.935850966609117,0,0,0,0.014277877830301301,8,0,normal
8168,3306,HTTP,46853,192339,484,13.442477145276179,internal_to_external,2,1,4.992866950026335,5,0.8286458429626395,0,0,0,0.05036385793582193,17,0,normal
